epoch,accuracy,loss,val_accuracy,val_loss
0,0.4137117564678192,1.9889650344848633,0.49730682373046875,1.5040966272354126
1,0.49417567253112793,1.5829471349716187,0.5356988906860352,1.3641033172607422
2,0.5269694328308105,1.4709564447402954,0.5652784109115601,1.2814369201660156
3,0.5474834442138672,1.4090662002563477,0.5679715871810913,1.2525172233581543
4,0.553512692451477,1.3754069805145264,0.5773636102676392,1.217050313949585
5,0.5575122833251953,1.3494359254837036,0.5816534161567688,1.1910574436187744
6,0.5610134601593018,1.328847050666809,0.5846477150917053,1.173845887184143
7,0.5651450157165527,1.3126835823059082,0.5896761417388916,1.1544009447097778
8,0.5705488324165344,1.2980225086212158,0.5935965776443481,1.137716293334961
